Compound	CMap_Score	a_score	b_score
BRD-K94485812	1.0287234042553193	0.32765957446808514	-0.701063829787234
BRD-K96358241	1.028014184397163	0.3131205673758865	-0.7148936170212766
BRD-K13390322	1.0265957446808511	0.676595744680851	-0.35
BRD-K99964838	1.026241134751773	0.4691489361702128	-0.5570921985815602
BRD-K83003151	1.0251773049645392	0.4957446808510638	-0.5294326241134752
BRD-A80213327	1.024822695035461	0.7478723404255319	-0.2769503546099291
BRD-K83837640	1.024468085106383	0.8063829787234043	-0.21808510638297873
BRD-K64890080	1.0241134751773049	0.5241134751773049	-0.5
BRD-K35245662	1.0237588652482268	0.5400709219858155	-0.4836879432624113
BRD-A72703248	1.0237588652482268	0.6326241134751772	-0.3911347517730496
BRD-K86930074	1.022695035460993	0.3152482269503546	-0.7074468085106383
BRD-K71281111	1.0202127659574467	0.3223404255319149	-0.6978723404255319
BRD-K39974922	1.0180851063829786	0.7159574468085106	-0.3021276595744681
BRD-K61250484	1.0177304964539007	0.6223404255319149	-0.3953900709219858
BRD-K18787491	1.0170212765957447	0.5521276595744681	-0.4648936170212766
BRD-K04111260	1.0134751773049646	0.5148936170212766	-0.498581560283688
BRD-K48195801	1.0127659574468084	0.39255319148936174	-0.6202127659574468
BRD-A01643550	1.0124113475177305	0.8648936170212767	-0.1475177304964539
BRD-K16338837	1.0124113475177305	0.5106382978723405	-0.50177304964539
BRD-K35687421	1.0124113475177303	0.626241134751773	-0.3861702127659574
BRD-K46862739	1.0081560283687943	0.5187943262411348	-0.48936170212765956
BRD-K04568635	1.0053191489361701	0.4276595744680851	-0.5776595744680851
BRD-K88625236	1.002482269503546	0.2333333333333333	-0.7691489361702127
BRD-K14560436	1.001063829787234	0.4212765957446809	-0.5797872340425532
BRD-A22081593	0.997517730496454	0.31453900709219856	-0.6829787234042554
BRD-K51575138	0.9971631205673759	0.3141843971631205	-0.6829787234042554
BRD-K67043667	0.9918439716312057	0.5709219858156028	-0.42092198581560286
BRD-K39381259	0.9897163120567375	0.45709219858156025	-0.5326241134751772
BRD-K92213669	0.9890070921985815	0.473404255319149	-0.5156028368794325
BRD-K42938903	0.9879432624113476	0.647872340425532	-0.3400709219858156
BRD-K96188950	0.9872340425531915	0.35744680851063826	-0.6297872340425532
BRD-K61314889	0.9851063829787234	0.6212765957446809	-0.3638297872340426
BRD-K48443249	0.9847517730496453	0.5453900709219858	-0.43936170212765957
BRD-A85651701	0.9794326241134752	0.624468085106383	-0.3549645390070922
BRD-K64866502	0.9790780141843972	0.3280141843971631	-0.6510638297872341
BRD-K82967180	0.9776595744680852	0.26276595744680853	-0.7148936170212766
BRD-A74208568	0.9765957446808511	0.3521276595744681	-0.624468085106383
BRD-K47869605	0.976241134751773	0.6138297872340426	-0.36241134751773046
BRD-K63712959	0.974113475177305	0.4443262411347517	-0.5297872340425532
BRD-K80608265	0.973404255319149	0.3553191489361702	-0.6180851063829788
