Compound	CMap_Score	a_score	b_score
BRD-K47978074	0.1483448265594181	0.08678385808600725	-0.06156096847341086
BRD-K18375018	0.148000709466392	0.034347721389440755	-0.11365298807695123
BRD-K03063480	0.14787105059932432	0.019383741697268864	-0.12848730890205545
BRD-K08078237	0.14775566521213107	0.07096903658218445	-0.07678662862994662
BRD-K55966568	0.1477069541300201	0.07711957939517988	-0.07058737473484022
BRD-A28467416	0.14750984416984986	0.12026970080067423	-0.02724014336917563
BRD-K42756753	0.1474460504536765	0.05502779282804568	-0.09241825762563083
BRD-A36331462	0.1473107275072937	0.1404019424879096	-0.006908785019384096
BRD-K51791723	0.14724308221718602	0.03283667449280597	-0.11440640772438004
BRD-K46386702	0.14688067823951356	0.01339373507515107	-0.1334869431643625
BRD-K23204545	0.14687469049852314	0.10823450324082434	-0.0386401872576988
BRD-K70511574	0.14685646834621197	0.11844962173660029	-0.02840684660961168
BRD-K68507560	0.14670030158794892	0.01863724840968836	-0.12806305317826056
BRD-K45875383	0.1464141199347756	0.1392310316456966	-0.007183088289078987
BRD-K72533376	0.14627183826237694	0.006128469086749744	-0.1401433691756272
BRD-K81645907	0.14622956804760154	0.047674231934661776	-0.09855533611293976
BRD-K27771035	0.14598174030293437	0.07656472618545945	-0.06941701411747492
BRD-K33277808	0.14580838710972066	0.03997852828447013	-0.10582985882525053
BRD-K14109347	0.14577903099578404	0.13389621335259771	-0.011882817643186327
BRD-K26712974	0.14575096952854805	0.13733168783737693	-0.008419281691171121
BRD-K91370081	0.1456625127927277	0.13954006381313588	-0.006122448979591836
BRD-K55675242	0.14544041615123549	0.09985852748178925	-0.045581888669446236
BRD-K08893438	0.14516663074022074	0.07931190175185121	-0.06585472898836953
BRD-K71512533	0.14486569011466038	0.09376116228202197	-0.05110452783263841
BRD-K02389548	0.14481309509244744	0.12974835952079944	-0.01506473557164801
BRD-A07704283	0.14469398759598995	0.12315935223646979	-0.02153463535952015
