Compound	CMap_Score	a_score	b_score
BRD-A72711497	0.5599773242630385	0.4527210884353742	-0.1072562358276643
BRD-K23190681	0.5566893424036281	0.46893424036281184	-0.08775510204081627
BRD-K26997899	0.5561224489795917	0.2304988662131519	-0.3256235827664399
BRD-K70511574	0.5556689342403629	0.44727891156462585	-0.108390022675737
BRD-A10070317	0.5537414965986396	0.4656462585034014	-0.08809523809523812
BRD-K43389698	0.5514739229024943	0.4292517006802721	-0.12222222222222223
BRD-K61192372	0.551360544217687	0.2843537414965986	-0.26700680272108845
BRD-K58148589	0.5512471655328799	0.2734693877551021	-0.27777777777777785
BRD-K46690591	0.5498866213151927	0.3682539682539683	-0.1816326530612245
BRD-A13964793	0.5497732426303855	0.5192743764172336	-0.0304988662131519
BRD-K09372874	0.5493197278911564	0.31326530612244896	-0.23605442176870745
BRD-K32285926	0.5488662131519275	0.39603174603174607	-0.15283446712018145
BRD-K31476763	0.5480725623582767	0.4094104308390023	-0.13866213151927437
BRD-A03932035	0.5477324263038549	0.3876417233560091	-0.16009070294784578
BRD-K00077635	0.5477324263038548	0.27698412698412694	-0.2707482993197279
BRD-K07202345	0.5475056689342404	0.3354875283446712	-0.2120181405895692
BRD-K92968657	0.5469387755102041	0.17199546485260775	-0.37494331065759634
BRD-K72533376	0.546485260770975	0.4392290249433106	-0.10725623582766441
BRD-K89053832	0.5458049886621316	0.3422902494331066	-0.20351473922902494
BRD-K35687421	0.5453514739229025	0.4003401360544218	-0.14501133786848072
BRD-K25340465	0.5452380952380952	0.43582766439909293	-0.10941043083900226
BRD-K53734668	0.5446712018140589	0.5095238095238095	-0.035147392290249435
BRD-K42495768	0.5443310657596373	0.5192743764172336	-0.025056689342403682
BRD-K40787673	0.5443310657596372	0.4120181405895692	-0.13231292517006799
BRD-K72167406	0.54421768707483	0.40816326530612246	-0.13605442176870752
BRD-K26026438	0.5437641723356009	0.4709750566893424	-0.0727891156462585
BRD-K72951360	0.5436507936507936	0.3843537414965986	-0.15929705215419498
BRD-K43457670	0.5427437641723355	0.48730158730158724	-0.055442176870748296
BRD-K57080016	0.5426303854875284	0.4022675736961452	-0.1403628117913832
BRD-K59369769	0.541609977324263	0.29569160997732424	-0.24591836734693873
BRD-K18157228	0.540702947845805	0.3120181405895691	-0.22868480725623583
BRD-K49313711	0.5405895691609978	0.20804988662131518	-0.3325396825396826
BRD-K52313696	0.5396825396825397	0.4975056689342403	-0.04217687074829932
BRD-K03601870	0.5383219954648526	0.38469387755102047	-0.15362811791383219
BRD-K10845183	0.5382086167800455	0.3098639455782314	-0.22834467120181406
BRD-K40496271	0.5382086167800454	0.5092970521541951	-0.02891156462585034
BRD-K36627727	0.5382086167800453	0.42222222222222217	-0.11598639455782311
BRD-K56334280	0.5382086167800453	0.2602040816326531	-0.27800453514739226
BRD-K03109492	0.5365079365079365	0.42097505668934243	-0.11553287981859409
BRD-K74305673	0.536281179138322	0.2826530612244898	-0.25362811791383216
BRD-K26818574	0.5320861678004535	0.3833333333333333	-0.14875283446712018
